StrideIndex,NormalizedTime,ankle_sagittal
1,0,-27.1021285978963
1,1,-26.6069188824885
1,2,-26.1637049364822
1,3,-26.8786294756603
1,4,-29.4647487463099
1,5,-33.325913209517
1,6,-36.7311956745236
1,7,-38.2171807632757
1,8,-37.5764619613799
1,9,-35.9096952551177
1,10,-34.477828019809
1,11,-33.5506115452225
1,12,-32.6224395330714
1,13,-31.3351742604239
1,14,-29.892910710566
1,15,-28.6849411798175
1,16,-27.8760054864674
1,17,-27.3600239110469
1,18,-26.8180487990433
1,19,-25.9868799792149
1,20,-25.0143316037021
1,21,-24.2314362510483
1,22,-23.7016225329038
1,23,-23.3126145438115
1,24,-22.9948515367488
1,25,-22.7206331582449
1,26,-22.4493201975303
1,27,-22.173145332547
1,28,-21.8879089449733
1,29,-21.5335065998593
1,30,-21.0824666093115
1,31,-20.5438668141244
1,32,-19.8786834197954
1,33,-19.1598346189239
1,34,-18.6289836710823
1,35,-18.3882689577625
1,36,-18.2462649639458
1,37,-17.9992872010514
1,38,-17.6319419886013
1,39,-17.2676087922428
1,40,-17.0676438937368
1,41,-17.0232485226203
1,42,-16.9760331025296
1,43,-16.9411258280983
1,44,-17.0964863651584
1,45,-17.4292368489137
1,46,-17.736600062377
1,47,-17.946843360169
1,48,-18.1427585822344
1,49,-18.4652560267917
1,50,-19.0708629370409
1,51,-20.0121372136893
1,52,-21.3279630500762
1,53,-23.1958985001187
1,54,-25.7151851453342
1,55,-28.6653851506953
1,56,-31.7691403338158
1,57,-34.9079668380196
1,58,-37.9656057462396
1,59,-40.5000985577931
1,60,-41.6418332202486
1,61,-40.6933742356885
1,62,-38.2761025930436
1,63,-35.9424193485735
1,64,-34.324654039415
1,65,-32.9921331695178
1,66,-31.620091243436
1,67,-30.3223213992702
1,68,-29.1386648640524
1,69,-27.9844682089366
1,70,-26.8615875359956
1,71,-25.7921274451016
1,72,-24.7082343664331
1,73,-23.5814779506287
1,74,-22.554017297248
1,75,-21.9131248917353
1,76,-21.760903720398
1,77,-21.769823839003
1,78,-21.5892416307197
1,79,-21.3438952156615
1,80,-21.3558000061595
1,81,-21.7024015963698
1,82,-22.232469777709
1,83,-22.8279075414219
1,84,-23.5407009995919
1,85,-24.5903876204092
1,86,-26.1136627860328
1,87,-27.8964285310576
1,88,-29.4707818088315
1,89,-30.478191815385
1,90,-30.7893148846463
1,91,-30.4602822234067
1,92,-29.691704061286
1,93,-28.8299531602501
1,94,-28.1997342469812
1,95,-28.0292849708381
1,96,-28.3142860961844
1,97,-28.6182885081268
1,98,-28.5513756510635
1,99,-28.5298537852516
1,100,-29.762856356263
2,0,-28.5734048595475
2,1,-29.8618536058679
2,2,-32.3327686517675
2,3,-35.269797679412
2,4,-37.1269192145512
2,5,-36.9766134004421
2,6,-35.263388129466
2,7,-33.1385578468261
2,8,-31.5228789090684
2,9,-30.5438553494779
2,10,-29.7839271180541
2,11,-28.9192307853371
2,12,-27.985745254688
2,13,-27.1555391800537
2,14,-26.5016735273942
2,15,-25.9894437409439
2,16,-25.5479356498227
2,17,-25.0585367565349
2,18,-24.3986158459779
2,19,-23.5574304147814
2,20,-22.7126690204044
2,21,-22.0671888442644
2,22,-21.6304306698865
2,23,-21.2348384037083
2,24,-20.7782007298389
2,25,-20.3382824447597
2,26,-20.0407627460204
2,27,-19.8796447055161
2,28,-19.7579866449449
2,29,-19.6531318284908
2,30,-19.5889591339302
2,31,-19.5005098476827
2,32,-19.3096580318779
2,33,-19.041981809314
2,34,-18.7950412903444
2,35,-18.6266436681966
2,36,-18.5186629748939
2,37,-18.4452204571979
2,38,-18.4157975760588
2,39,-18.4174219850899
2,40,-18.3707797974571
