StrideIndex,NormalizedTime,emg_vastusmedialis,emg_vastuslateralis,emg_rectusfemoris,emg_bicepsfemoris,emg_semitendinosus,emg_gracilis,imu_thigh_Accel_X,imu_thigh_Accel_Y,imu_thigh_Accel_Z,imu_thigh_Gyro_X,imu_thigh_Gyro_Y,imu_thigh_Gyro_Z,gon_knee_sagittal,ankle_sagittal
1,0,2.38476089017581,2.3818603598918,2.86969084230303,1.11892479187596,1.22691530608571,0.739231570912051,-0.655524504012533,0.475601907764879,-0.452629185737966,-2.24378465504582,-0.310300767715589,-0.111906271358556,-18.708292698141,-1.5486393090982
1,1,2.46606197358942,2.52724903992036,3.07461206380942,1.0519404594556,1.22252599131525,0.553363186179084,-1.20063964590454,0.744387316863219,-0.700145339991234,-3.362208203303,-0.511776848575348,-0.595677323843643,-20.9127032935853,-4.30038357265957
1,2,2.48194377312101,2.60571147155601,3.17695527809424,0.987808361365103,1.20737953752299,0.391432144304046,-1.95529630078731,0.741119118050752,-0.384330453834259,-2.52966994546542,-0.289697980707209,0.128116275618402,-22.9873798956372,-7.16192284332475
1,3,2.42483460650814,2.60792636147918,3.16521283822626,0.931942012287803,1.18006946727787,0.258447192606689,-2.00222095976757,0.0211672818263397,0.270282817812272,-1.39145466689681,-0.21700954833361,0.698013461525144,-24.5001623416113,-9.12654453569324
1,4,2.29301211380062,2.53033338039565,3.0380095522063,0.88873196202068,1.13983266533223,0.156037552730538,-1.85103675688106,-1.20018611328598,0.78984889030095,0.166992260882408,-0.569213809661699,0.687020562093837,-25.3575029233069,-9.61850351435043
1,5,2.0917880050587,2.37613276525088,2.804918089464,0.860889410202111,1.08652434638617,0.0830215285390437,-1.18076716909042,-1.38874607230539,0.375048428199409,2.96909610222342,-0.595529302170278,-1.07656577143397,-25.8967680182328,-8.85578165459539
1,6,1.83332977252757,2.15518500924644,2.48541698155691,0.848946635679955,1.02063342974263,0.0361387553734676,-0.280204674872127,-0.487324426632641,0.783097821210029,3.56502176236295,-0.244826613110958,-1.15325394644335,-26.5497544702284,-7.47348857885264
1,7,1.53515166711498,1.88276470115389,2.10601384658133,0.851086964795904,0.943327612423347,0.0108178202526353,0.563206961627689,-0.979061496583628,0.406723275158424,4.53792050467677,0.140448455286854,-1.64023650645449,-27.4591215933465,-5.9844051253165
1,8,1.21782655675118,1.57763440792983,1.69645416866038,0.863355162558893,0.856496703905379,0.00185306221348523,0.684811257032405,-2.00561791634102,-0.78478699546063,0.0888206335606626,-0.100470263008081,-2.48606014231413,-28.4351596055286,-4.64244448156725
1,9,0.902323517165048,1.25978886013328,1.28575659660222,0.880247373040325,0.762720332579664,0.0039945945429405,-0.0203098679501183,-0.763550566328031,-0.608649890166992,-3.77848758280472,-0.386039568438432,-2.12344285264451,-29.096173265299,-3.49502502789354
