StrideIndex,NormalizedTime,ankle_sagittal
1,0,-1.5486393090982
1,1,-4.30038357265957
1,2,-7.16192284332475
1,3,-9.12654453569324
1,4,-9.61850351435043
1,5,-8.85578165459539
1,6,-7.47348857885264
1,7,-5.9844051253165
1,8,-4.64244448156725
1,9,-3.49502502789354
1,10,-2.49159844258888
1,11,-1.5363110316393
1,12,-0.570479099227249
1,13,0.356196019736059
1,14,1.11922977173856
1,15,1.67608876642944
1,16,2.13380956199081
1,17,2.59573056443442
1,18,3.03806097923471
1,19,3.36072087270856
1,20,3.52304945567399
1,21,3.54389900824554
1,22,3.46064169479115
1,23,3.32675019942616
1,24,3.15980579650187
1,25,2.93971056112522
1,26,2.66062884397511
1,27,2.31459004984315
1,28,1.90837696106678
1,29,1.52655198629722
1,30,1.29738818124103
1,31,1.26832846167876
1,32,1.36262807860189
1,33,1.48945248451231
1,34,1.6212832377881
1,35,1.73895705112483
1,36,1.78435329789613
1,37,1.71403350576113
1,38,1.55135277750619
1,39,1.35210813222264
1,40,1.16115219719396
1,41,1.02458468548787
1,42,1.02033470352008
1,43,1.20203184140783
1,44,1.49990559119911
1,45,1.74192086442893
1,46,1.77344019984334
1,47,1.54422951370249
1,48,1.0598396139914
1,49,0.307431127217466
1,50,-0.714618364152372
1,51,-1.92563393329846
1,52,-3.22198730153768
1,53,-4.56356718173799
1,54,-6.00529779828449
1,55,-7.70534842765889
1,56,-9.82951924607712
1,57,-12.4209253990005
1,58,-15.2345986506073
1,59,-17.7036562471222
1,60,-19.0438915630414
1,61,-18.771402233521
1,62,-17.140453202223
1,63,-14.8204819842372
1,64,-12.3925422264557
1,65,-10.1203034733941
1,66,-7.99889626869505
1,67,-5.96328476230214
1,68,-4.01998649054692
1,69,-2.28313308203771
1,70,-0.860212048265153
1,71,0.205139677775589
1,72,1.03093034446274
1,73,1.86603696228617
1,74,2.85541560865022
1,75,3.8889896354773
1,76,4.72907336300471
1,77,5.24945215306428
1,78,5.4993237113808
1,79,5.62932459898941
1,80,5.73498811054654
1,81,5.73467660625291
1,82,5.45639048615325
1,83,4.8827775878946
1,84,4.22333663796042
1,85,3.69560067436092
1,86,3.32578374842358
1,87,2.96860855953241
1,88,2.4548623058226
1,89,1.72900970939622
1,90,0.848594531046085
1,91,-0.109814566308873
1,92,-1.09492347762108
1,93,-2.00727124336554
1,94,-2.68406768676519
1,95,-2.94083186653405
1,96,-2.67752339697505
1,97,-2.00649776270606
1,98,-1.32915650305517
1,99,-1.31075542473899
1,100,-2.519786135714
2,0,-1.62152956377359
2,1,-3.38519897343647
2,2,-5.74275927697091
2,3,-7.83599084109584
2,4,-8.83623457564812
2,5,-8.58977474105915
2,6,-7.56137269138439
2,7,-6.31498147350608
2,8,-5.18541450891396
2,9,-4.23829588102652
2,10,-3.40953021549042
2,11,-2.6237099188765
2,12,-1.82579029891822
2,13,-1.01447722501261
2,14,-0.255451876872558
2,15,0.345093691553248
2,16,0.725318343098582
2,17,0.908608302538043
2,18,0.951455600444221
2,19,0.892110920582397
2,20,0.747579319765601
2,21,0.558096390563005
