StrideIndex,NormalizedTime,ankle_sagittal
1,0,-1.16300343509626
1,1,-3.77958222923678
1,2,-8.37900207690704
1,3,-11.5365382741037
1,4,-11.4350179684014
1,5,-9.5983166420027
1,6,-8.36299201181856
1,7,-8.23612222394421
1,8,-8.23294937411656
1,9,-7.62657316615087
1,10,-6.56681156072578
1,11,-5.5068400991302
1,12,-4.67099180072889
1,13,-3.99910563717054
1,14,-3.36107770832495
1,15,-2.69830184864924
1,16,-2.05437641243918
1,17,-1.52455676658769
1,18,-1.19930603398618
1,19,-1.10260414374334
1,20,-1.14768976924536
1,21,-1.20663489839913
1,22,-1.20076081266635
1,23,-1.11243082162926
1,24,-0.970400885426853
1,25,-0.843552053701177
1,26,-0.805783214477655
1,27,-0.866670857695025
1,28,-0.925899935085427
1,29,-0.84504672135529
1,30,-0.591121874913923
1,31,-0.274516459714282
1,32,-0.0116934348019092
1,33,0.230186687636134
1,34,0.613159371110855
1,35,1.24824393840749
1,36,2.04058778321992
1,37,2.75060797064902
1,38,3.20188950755013
1,39,3.46323545822492
1,40,3.79239933442293
1,41,4.3773884728631
1,42,5.12052821934068
1,43,5.7110112312326
1,44,5.91012077309478
1,45,5.7581618138429
1,46,5.53074367378354
1,47,5.44823820931005
1,48,5.46278157247486
1,49,5.36187945722337
1,50,4.97652113237545
1,51,4.26347133681477
1,52,3.28275728614289
1,53,2.09182676554154
1,54,0.591013199971489
1,55,-1.43541753429158
1,56,-4.10096601259351
1,57,-7.21575149027597
1,58,-10.3166267089166
1,59,-12.8793660085816
1,60,-14.3521431198873
1,61,-14.3316403961821
1,62,-12.8516033208788
1,63,-10.6216559569074
1,64,-8.77759023811267
1,65,-7.88359271332194
1,66,-7.45723073126356
1,67,-6.75724885746835
1,68,-5.66669685241564
1,69,-4.5227008346899
1,70,-3.44843673618225
1,71,-2.31452751725026
1,72,-1.12902756811615
1,73,-0.130625887632836
1,74,0.538776133830536
1,75,1.00008186820554
1,76,1.45871979068806
1,77,1.95994070529772
1,78,2.36929096894268
1,79,2.54792794399032
1,80,2.45423682425719
1,81,2.11406625516892
1,82,1.57179073780422
1,83,0.922272426679516
1,84,0.334009763835776
1,85,-0.0812765586276381
1,86,-0.382931775454639
1,87,-0.754940478971773
1,88,-1.300260186275
1,89,-1.89181825924206
1,90,-2.25928454073193
1,91,-2.26764370571656
1,92,-2.07898604167746
1,93,-1.98608125097122
1,94,-2.17271283486519
1,95,-2.64991540760902
1,96,-3.29789165081251
1,97,-3.8670956523662
1,98,-4.05965392461036
1,99,-3.8937379526999
1,100,-4.1698185707516
2,0,-4.1698185707516
2,1,-6.41215591760574
2,2,-10.8572190750828
2,3,-15.1384909171064
2,4,-16.6375468306296
2,5,-15.3139203301256
2,6,-12.9636473307915
2,7,-11.0190713378461
2,8,-9.70049946360034
2,9,-8.57662024017218
2,10,-7.36844290260251
2,11,-6.15222852310091
2,12,-5.10784083085574
2,13,-4.24886998476264
2,14,-3.47629365919768
2,15,-2.76474556773537
