StrideIndex,NormalizedTime,emg_vastusmedialis,emg_vastuslateralis,emg_rectusfemoris,emg_bicepsfemoris,emg_semitendinosus,emg_gracilis,imu_thigh_Accel_X,imu_thigh_Accel_Y,imu_thigh_Accel_Z,imu_thigh_Gyro_X,imu_thigh_Gyro_Y,imu_thigh_Gyro_Z,gon_knee_sagittal,ankle_sagittal
1,0,1.46350902242129,0.916063258021768,0.962571452072003,0.849242506726825,0.241891150261607,0.390543194357322,-0.350277783299357,-1.08588977546217,0.0326209747088714,-4.12687699891937,-0.371249874230391,-1.1050797865401,-16.874604186013,-1.16300343509626
1,1,1.46730577052799,0.960024979816599,0.994995188547391,0.798663318109695,0.237845745265912,0.393281477355363,-1.42081008872184,-0.0244052852055713,0.0711827851160384,-3.18541045204213,-0.774925650135767,0.330128171039691,-18.3781144563904,-3.77958222923678
1,2,1.43260822059272,0.985332379174663,1.00570065443257,0.738351437425012,0.237962679680103,0.389674799044351,-2.00836614764359,0.115691837255708,0.696483479568474,-3.17495876773054,-0.856691662266403,0.86782844973837,-18.832160349405,-8.37900207690704
1,3,1.36146857607909,0.989521194776271,0.992984579690081,0.669741172815042,0.238954321870044,0.378606537304409,-1.86286024802348,-0.28735485380071,0.833546972840369,-3.1119488423206,-1.49226428474678,-0.407674086218252,-18.1379952488678,-11.5365382741037
1,4,1.25840319069437,0.971493972952966,0.95684431275163,0.594958734859586,0.237988031693884,0.359781904022699,-1.27191007312857,-0.129236836001815,1.36023941461954,-1.36478570097313,-2.67288707024789,-1.44660295336729,-16.8701254254235,-11.4350179684014
1,5,1.12988746471321,0.931430988883748,0.89884826769367,0.516613806933786,0.232966501459661,0.333673373639956,-0.830771936454808,0.0999668780240085,1.68263571992382,0.352536711604301,-1.69077009300187,-3.03162391667694,-15.8454559928725,-9.5983166420027
1,6,0.983648566755691,0.87067890843265,0.821877089173991,0.437534590084806,0.22269842753493,0.301410775720695,-0.421125940867449,-0.533901405231483,1.03617606341245,2.15757239275296,-0.0599928830972839,-3.51023375637676,-15.6341250105822,-8.36299201181856
1,7,0.827909757860789,0.791682925365639,0.729821472690474,0.360523943916366,0.206937930127451,0.264659772437843,-0.150418987713691,-1.04760261668658,0.00999257012137397,1.41813841718538,-0.0724953944874487,-2.7173978506976,-16.2811895817737,-8.23612222394421
1,8,0.670756830992849,0.697987653362193,0.627311212779142,0.288160101130994,0.186299888869409,0.225512604738528,-0.083619489076412,-1.30613839828505,-0.915556483618152,-0.993850266699794,-0.742773687525536,-1.21946087445285,-17.3350875595904,-8.23294937411656
1,9,0.51960243756325,0.594183074194294,0.51944725075101,0.222622375475575,0.162064955160023,0.186356049239647,-0.0901391833558614,-1.23084535987932,-1.6759515790561,-0.299291152950339,-1.24770215017276,0.104065811276878,-18.3927508509168,-7.62657316615087
1,10,0.380773172103938,0.485623529189504,0.411484526681577,0.165593918485699,0.135897385981996,0.149696819710637,-0.538809240971941,-1.14455649092971,-1.76170494696876,2.01515632338333,-0.849402161273058,0.405299757817752,-19.5565486476697,-6.56681156072578
1,11,0.259172731545079,0.377999643727943,0.308490563924195,0.118186205142534,0.109575778106367,0.117950683224604,-1.01116614801959,-0.970693023357004,-1.05331492519154,0.311616638701747,-0.210856472920661,-0.944845925623499,-21.0835940596042,-5.5068400991302
1,12,0.158032606140608,0.276756097199674,0.21492254887906,0.0809047220598222,0.08474896472069,0.0931999041707035,-1.64092002133184,-0.653800348962332,-0.171383998812446,-2.54015583573655,0.532810574258249,-1.97535171113406,-22.7122235451245,-4.67099180072889
1,13,0.0788145304977,0.18652659058583,0.134244807447517,0.0536582562925979,0.0627529099665518,0.0769701131212025,-1.68617189782779,-0.6685315342335,0.471219694781083,-3.9989883287727,0.582579165644888,-2.01655589496345,-23.6614926167729,-3.99910563717054
1,14,0.0213096054786675,0.110721872956926,0.068699798239406,0.0358182835710834,0.044507709495839,0.0700761678325076,-1.26324368538016,-0.598648327403684,0.895764033218077,-3.17264621741248,-0.100234875364126,-1.98367987938362,-23.4089268280691,-3.36107770832495
1,15,-0.0161961231444725,0.0512404737852492,0.019183879684939,0.0262686015589915,0.0304707194801676,0.0725048989908829,-0.944466258284699,-0.530203128565635,0.973455089021166,-1.87309544256293,-0.589552498364624,-1.99854687685453,-22.1516655861424,-2.69830184864924
1,16,-0.0365230871012669,0.00844717922540246,-0.0146374315435898,0.0235278167855736,0.0206689221270397,0.0834305821668669,-0.743042649313946,-0.462393668847961,0.816564736124871,-0.866322337612767,-0.471979090302023,-1.94887035587781,-20.4795770241402,-2.05437641243918
1,17,-0.0431726146025311,-0.0186758183017434,-0.0341006763918148,0.0258712685593966,0.01477358144429,0.101301525703842,-0.74850440795216,-0.480011963096587,0.60976648475883,-0.504733311004926,0.0318010197974474,-2.19187880860391,-18.8955359167752,-1.52455676658769
1,18,-0.0399200757938764,-0.00725016769915803,-0.0412673296606796,0.0314546019693602,0.0121941078710701,0.123984067630714,-0.865518804103608,-0.472486113159367,0.270419602289738,-0.738429563699525,0.489396440364,-2.41265053559578,-17.5611885322404,-1.19930603398618
1,19,-0.0304354679925955,-0.00427640947180405,-0.0386151707992696,0.0384473780995485,0.0121844079223781,0.148969369218052,-0.972959407498899,-0.408665542683326,0.291381893809819,-1.26879543324765,0.842246282993552,-2.50790394369637,-16.3798058581362,-1.10260414374334
1,20,-0.017979585578492,-0.0086341224521177,-0.0287482313535571,0.0451604460478363,0.0139457344888998,0.173618701321732,-0.879209182608173,-0.34854588255136,0.184027988098728,-0.745267921012762,0.937966528041234,-2.73804277516419,-15.1865459587585,-1.14768976924536
1,21,-0.00519896977806238,-0.0170434096506261,-0.0141505484376141,0.0501524114049956,0.0167158436832672,0.19541098707251,-0.860221062923787,-0.28592823965426,0.218091939034469,-0.0321476775886011,1.00883803443628,-2.78029659153751,-13.8335331713378,-1.20663489839913
1,22,0.00598731164384931,-0.0129579677077703,0.00296831813574904,0.0523355358411449,0.0198322692838047,0.212200940272038,-0.755914571334412,-0.213273733435462,0.356182938514027,0.385304272224511,1.1317949631286,-2.70124722896612,-12.3092763140667,-1.20076081266635
1,23,0.0144085216059717,-0.004634787563986,0.0208039721362732,0.0510415896822263,0.022780904784631,0.222400366537333,-0.805980919970151,-0.212246678008359,0.409651596265552,0.264013659373931,1.00840998657507,-2.58608227887705,-10.8094933536036,-1.11243082162926
1,24,0.0195785294455962,0.00100605568178039,0.037980979851199,0.0460730861930214,0.0252107376085743,0.225109980935964,-0.923365715162524,-0.215259488351339,0.361702632772411,-0.0897027271556765,0.74761118872958,-2.76137655002099,-9.60488632880981,-0.970400885426853
1,25,0.0215855309955127,0.00338905268715369,0.0535384560610824,0.0377265286028754,0.0269309583586668,0.220164771487548,-1.07380386236372,-0.178710300714916,0.356659770056337,-0.098977184070443,0.554142128838691,-2.74273299295819,-8.73995235830999,-0.843552053701177
1,26,0.0209552807757674,0.00285076393221533,0.0668821560299562,0.0267840999351695,0.0278928511456815,0.208071710130937,-1.08151633316922,-0.150296332424324,0.214505397508097,-0.201088553380117,0.518236500229746,-2.82123371536584,-7.9915155916291,-0.805783214477655
1,27,0.0185048018976856,0.000548605678811955,0.0777182709200189,0.0144698096467776,0.0281624837016762,0.189842414908848,-1.18387075059665,-0.000665193432906382,0.131470211656605,-0.666446558844181,0.505780624169415,-2.77370913783647,-7.0502539240539,-0.866670857695025
