StrideIndex,NormalizedTime,emg_vastusmedialis,emg_vastuslateralis,emg_rectusfemoris,emg_bicepsfemoris,emg_semitendinosus,emg_gracilis,imu_thigh_Accel_X,imu_thigh_Accel_Y,imu_thigh_Accel_Z,imu_thigh_Gyro_X,imu_thigh_Gyro_Y,imu_thigh_Gyro_Z,gon_knee_sagittal,ankle_sagittal
1,0,1.23938793552563,1.42873804867499,1.09782416826319,1.61296716488565,0.642647134155219,1.8496377414436,-1.04449644766104,0.019830755808138,0.692818852433716,-0.879552706414462,0.550146825961571,-1.79785282616765,-16.4578097523195,-1.7533757070211
1,1,1.21413320737743,1.57754307530762,1.12805886842972,1.4531718436641,0.69253666521808,1.74803765141299,-1.79844543647707,0.272269500265774,1.33515398600858,0.955239456174374,0.587795247112983,-1.79667878522655,-19.5884848243254,-2.96996524157532
1,2,1.17611926170567,1.68238970540832,1.1231008970105,1.27001682610926,0.730202781648789,1.59933811384356,-2.0008801807051,-0.368975892720462,0.266132952196009,0.795438203678324,-0.241764756763358,-3.05867174004482,-21.8213727246113,-4.88643911961289
1,3,1.12180357520768,1.73015372581981,1.08148012739388,1.07418901072285,0.749237452442407,1.41336762096687,-0.675325559766359,-1.1344325620032,-1.25691088284343,3.66699060903693,-0.590072942907168,-0.214097272017288,-22.8495820110763,-6.7875858697215
1,4,1.04857675969927,1.71308473538351,1.00547991366773,0.876867522075784,0.746194705510331,1.20303460852245,-0.687054494521851,-1.17315208190487,-1.03267748505843,2.18051555256911,0.0837444089127328,-0.612250332324785,-23.516700661079,-8.13195423142078
1,5,0.955979899646532,1.63011788188919,0.900978613389161,0.688660294301113,0.720815422234476,0.982893658599214,-0.286699598155306,-1.12581573456063,-0.616609789578452,1.44599885239936,1.23313174798138,-1.96805365601264,-24.701632917576,-8.68088374129368
1,6,0.846389282870863,1.48720973533595,0.776635743088578,0.518498181044082,0.67550686614304,0.767267437686718,0.122326914815655,-1.66566045672242,-0.0202556516530552,1.56831330932868,1.08592108083254,0.0284803794949606,-26.4634146637848,-8.41451041524023
1,7,0.724917967930489,1.29652937055137,0.642581551582178,0.372839345346013,0.614434846867338,0.568477600325686,-0.10056106314108,-0.560519497173077,0.18470238230726,1.06529612976651,-0.587900847539152,2.41024772755935,-28.3266588833633,-7.47663087298834
1,8,0.598594505834766,1.0746500918953,0.508949806742323,0.255389715727778,0.542608360319885,0.395623253338432,-0.560300514856963,-0.238257446551109,-0.0622076698982062,-1.84354622978459,-1.76824284877257,0.672560641030992,-29.8583292315964,-6.22103216678005
1,9,0.475109059168875,0.840112913868637,0.38456234560671,0.167329284908267,0.465170941393765,0.254073820041472,-0.84925501543593,-0.453882368831348,-0.0939061625656538,-4.36837145389244,-1.58403531694762,-3.01411461229641,-30.936983541792,-5.00894696517929
