StrideIndex,NormalizedTime,emg_vastusmedialis,emg_vastuslateralis,emg_rectusfemoris,emg_bicepsfemoris,emg_semitendinosus,emg_gracilis,imu_thigh_Accel_X,imu_thigh_Accel_Y,imu_thigh_Accel_Z,imu_thigh_Gyro_X,imu_thigh_Gyro_Y,imu_thigh_Gyro_Z,gon_knee_sagittal
1,0,1.55877565934445,1.1119201008099,0.759096925876086,0.573926701603243,0.596212036578149,0.137343325626171,-0.585403094091548,-0.801646419094167,0.56776008194991,-2.89770907854393,1.47423720505535,-0.161569967924237,-5.98614264164101
1,1,1.57663439852641,1.18279819124511,0.821153669087656,0.485869481662838,0.539508134935882,0.127432046791071,-0.668314126870223,-0.781889349036842,0.452241912665397,-2.41372216820675,0.764260386593011,-0.0769111959819262,-9.96169003714293
1,2,1.5524556960004,1.22390524657013,0.873160459577577,0.39439195193374,0.48036988158923,0.11586778361193,-2.13251944217342,-0.548434425167957,1.18009183727197,-1.51558162496139,-1.99294311040093,-0.341465824603558,-13.650770073953
1,3,1.48849496575395,1.23085175118087,0.910905713539601,0.304832547552742,0.420009489424868,0.102992342399856,-1.44739702146547,-0.560647574408895,-0.653122634967473,2.66345828276913,-3.18589678996311,0.211463516271671,-16.1355982429659
1,4,1.39012072091176,1.20206803260411,0.931013813113726,0.222034759242083,0.359908496631058,0.0896318012201786,-2.22722488232735,-0.240504084651948,-0.786512730448798,3.73792336179776,2.39901702330063,0.807914716885823,-16.4456943970981
1,5,1.26507023231005,1.13913428411107,0.931413072247332,0.149789447615612,0.301664703719927,0.0771392807834211,-1.46222406033553,-0.0366619034945588,-0.206602605151108,0.997247765597185,2.52436635371143,-0.372754222392316,-14.7053598702011
1,6,1.12235964411482,1.04636166912933,0.911412125830486,0.0906513911056419,0.246855689767984,0.0673842562987655,-1.04016149516453,0.821509451447488,-0.573990849881989,-3.48825282836583,-0.0941312283545287,0.135629122370994,-12.5612602110871
1,7,0.97154639834552,0.930681911358902,0.872049928254978,0.0456570590342418,0.196848344329276,0.0625844707518211,-0.531505191640926,0.550449742587277,-0.352090160283726,-3.94954834808819,0.366730001787364,0.533823541244705,-11.9494013616468
1,8,0.821444518584029,0.800287426434637,0.815590108449005,0.0146350628673927,0.152769879509172,0.0651270351482505,-0.153060808598684,-0.373666621597125,-0.538881979939408,-3.19384376317379,1.76348044260235,0.140372560809735,-13.7819975318311
1,9,0.679405153440656,0.663872769294471,0.745373564827675,-0.00367966963116018,0.115452746753853,0.0772289391831149,0.0478986848294178,-0.972648113557946,-1.66639547014004,-1.7280560528375,2.44254903034706,0.240919225772243,-17.6159269126125
1,10,0.550680409244298,0.529605044166779,0.66537840625143,-0.0113187516784773,0.0854628729956037,0.100560314174659,-0.147757024496802,-0.77898870871462,-1.74687525979403,1.65098063477112,3.22094664578131,0.466096865092436,-21.8929849701188
1,11,0.438373521937839,0.404441474776565,0.579754099561741,-0.0106586459354028,0.0632331572208252,0.136010188319292,-1.31980365179106,0.11680377440991,-1.35978205696926,3.9610950573465,2.72244776473955,0.887963741485484,-24.8820351961103
1,12,0.343364715153517,0.293522648125252,0.492583377764893,-0.00423803160514444,0.0489950605869522,0.183236528457626,-1.45079634975662,1.11468450566744,-1.17162955829028,4.95244568783659,1.20524190332018,1.04796022877583,-25.6754697286626
