StrideIndex,NormalizedTime,emg_vastusmedialis,emg_vastuslateralis,emg_rectusfemoris,emg_bicepsfemoris,emg_semitendinosus,emg_gracilis,imu_thigh_Accel_X,imu_thigh_Accel_Y,imu_thigh_Accel_Z,imu_thigh_Gyro_X,imu_thigh_Gyro_Y,imu_thigh_Gyro_Z,gon_knee_sagittal,ankle_sagittal
1,0,2.83669683994403,0.95279539435456,2.29134629527621,0.628548175089956,1.03673871587326,1.1477260512417,-1.41034173351427,-0.134158131378964,0.231534559686273,-1.26367785274383,0.308176479955533,0.321623386911455,-32.3333857353694,-11.9512676877919
1,1,3.05290075537606,1.07163817961566,2.48375247752219,0.527622556050289,0.880579624380665,0.973837691529612,-1.43548762898069,-0.261084685009946,0.27515175701192,-1.36244182425813,0.306901880918928,0.17786564648458,-33.0337123141917,-13.4760913775183
1,2,3.19823340289344,1.16885186338559,2.62703426298928,0.427636385381176,0.715312120151495,0.82249807073702,-1.45249432109601,-0.403653221912994,0.317022093992926,-1.36574536443016,0.2966551237569,0.0166128174241593,-32.3337965375199,-15.9474042865952
1,3,3.25834644594461,1.23682548852545,2.70812920609693,0.333441251071931,0.551638500764979,0.697105363298703,-1.46055991664741,-0.552954177592461,0.347252018904396,-1.2896446140607,0.276056872063768,-0.170932137458075,-31.2409492915052,-18.4091374765151
1,4,3.2248099813056,1.2696320935377,2.71790670162645,0.24881197319086,0.398943630470545,0.599424583800906,-1.45942542423544,-0.691898371928663,0.357575897246544,-1.15627440883728,0.245475626424549,-0.390492381021303,-30.6628436161446,-19.3749485688598
1,5,3.09625504484177,1.26363910723721,2.65235247044809,0.176287912648068,0.264499535379015,0.53005797535737,-1.44932629039967,-0.800981784462439,0.3436231163425,-0.989132969482859,0.206695603424652,-0.642500414587431,-31.086463573803,-17.9282556243227
1,6,2.87873029875047,1.21795192527338,2.51313467513062,0.117151988241833,0.153042276932698,0.48881183486647,-1.4310638385656,-0.864930829219012,0.30517040237076,-0.810214468065701,0.162337671103565,-0.921559862705312,-32.4677243648056,-14.6985906390195
1,7,2.58522121727068,1.13464911218875,2.30749093958747,0.0715400341419678,0.0667273804762593,0.474904874415615,-1.40660796019382,-0.876339699330489,0.246712946067847,-0.639937164810329,0.115396341459713,-1.21711697916982,-34.3229125418472,-11.2088737279758
1,8,2.23456817037016,1.0188269762059,2.04770290117974,0.0386264707915024,0.005354271303911,0.486948988992406,-1.37971352680539,-0.843249477496123,0.178459671339725,-0.493296651499385,0.0687553206883103,-1.51507716801358,-36.0096912481457,-8.59743700405176
1,9,1.84967553018523,0.878305748964311,1.75013119053746,0.0168596604159585,-0.0332201575483986,0.522728197832916,-1.35406053374294,-0.778830764670409,0.110500927004888,-0.380502543951538,0.0245292221180198,-1.80331132358476,-37.0057304944364,-7.14039610967364
