StrideIndex,NormalizedTime,emg_vastusmedialis,emg_vastuslateralis,emg_rectusfemoris,emg_bicepsfemoris,emg_semitendinosus,emg_gracilis,imu_thigh_Accel_X,imu_thigh_Accel_Y,imu_thigh_Accel_Z,imu_thigh_Gyro_X,imu_thigh_Gyro_Y,imu_thigh_Gyro_Z,gon_knee_sagittal
1,0,1.07629788347402,0.809837124288031,1.41534987090843,0.749049671426753,0.447060770695231,0.23860539879728,-0.116020225434627,0.733696634472081,0.22532378452239,-1.45751049185319,-1.17750479635767,0.522402179272585,-20.2507866590366
1,1,1.19057469309576,0.815235393145592,1.59038117530083,0.530965180542905,0.340776349821226,0.169216607711894,0.0890289119889903,0.624935559001153,0.89353204319529,0.537891921491387,-1.60742827581941,-1.63408081813983,-21.6833481718129
1,2,1.28337020789987,0.81609716630721,1.73350352401095,0.360691115199331,0.260963681436736,0.0997453880708656,-1.26959948244529,-1.22342203066314,1.17228245306601,1.79267191848123,-2.35749118533614,-3.02273253825312,-20.7877098909307
1,3,1.3447855082601,0.809863259513858,1.83270132020981,0.239323758283883,0.205297318199063,0.0385211181437463,-2.02472118596572,-1.90371073686694,1.30669806645115,0.00377397761267717,-2.19249435785816,-2.35224293817119,-18.9599066539991
1,4,1.36722823562836,0.794489521617891,1.87865605065488,0.163388853320905,0.169823830902147,-0.00505976008415397,-1.99103177751224,1.21657125595391,-0.121230561439081,-1.17271318631188,-0.623389112119871,0.608343715833332,-18.2807798260319
1,5,1.34655777812482,0.768654312632546,1.86608964466413,0.126016838882769,0.149715818012739,-0.0211244582968487,-1.94225227087655,1.74418322455864,0.0692513049514858,6.77181589136179,0.767328570350308,1.62660910224547,-20.21104503639
1,6,1.28269234324118,0.731830657501284,1.79465483174039,0.118286276254684,0.139959013255726,-0.000180242295603554,-1.23364875726883,-1.89419957559411,0.416049969005543,6.79002415040743,1.86321898796197,-1.1643343218812,-24.7006656287309
1,7,1.17951898961986,0.684284157639379,1.66905705225529,0.130514879006623,0.135894140245524,0.0658429146621627,0.0299696045953689,-1.95482481864271,0.507387164323395,4.21014947278468,0.162897411332322,-1.43727283520956,-30.0336763882463
1,8,1.04429805860627,0.62708567095741,1.4984944110573,0.153329683637163,0.133576910152843,0.182380900666113,0.873192294210488,-1.48074875579164,-0.1121737269685,-1.07767678001557,-0.734394693057758,-2.41426101628448,-33.9919769640706
1,9,0.886750217361843,0.562131438949063,1.29557409114405,0.178544100014795,0.130000316994498,0.350970010209169,0.524408338183269,-0.408994292523175,-0.629004927310099,-2.25931279784646,-1.10137893570305,-0.892616989156137,-35.3140135642013
1,10,0.717891979612362,0.492060135320746,1.07477388969632,0.199772314876786,0.123172177703681,0.568466923515855,-0.386150355104625,0.024873230057807,-0.00489596565312646,0.661261632536153,-1.86988145727926,-1.24682795211956,-34.1985592764177
1,11,0.548968080618023,0.420057285587769,0.850976740446882,0.212674503560542,0.112066539303576,0.826440770727947,-1.36639740980677,-0.726884205654271,1.05955418417089,-0.0833213577315298,-2.18582543396988,-2.33161197135557,-32.0482000491731
1,12,0.390353427088046,0.349455827407851,0.637918814342576,0.21491888803321,0.096492058714706,1.11117210338098,-1.90492063739923,-0.764784956256936,1.29850476128807,-1.97160444171013,-2.10518707990167,-2.57192628335359,-30.3854195188148
1,13,0.250618768881847,0.283247561916604,0.446852302601589,0.205923231724417,0.0769132557115278,1.40433644135779,-2.00807104330288,-0.464562532260034,0.763774832822499,-1.78887318043282,-1.34779936656022,-2.46315527516379,-29.7545198857838
1,14,0.135917280824372,0.223663469453077,0.285689074512084,0.186477378989737,0.0542672296715914,1.68439528600856,-1.68689839538108,-0.0425074827858441,0.311560166731607,-0.264746607633606,-0.784366388138621,-2.56778820157284,-29.683656647165
1,15,0.0495974916974622,0.171887275667107,0.158547177456433,0.158391093683001,0.0298234616915932,1.92878883331565,-1.29191488410558,-0.0766895005159011,0.140826096281043,0.0351067628196713,-0.55356285157153,-3.29833030592128,-29.2484687350356
1,16,-0.0077279295627509,0.128016153394836,0.0659780497636112,0.12411855764183,0.00507098045299184,2.11667635877216,-1.0310544348986,-0.252657520287896,0.0804887215433368,-0.0581714021237711,-0.557233264454749,-3.7572782851288,-27.4668704779325
1,17,-0.0378355574434444,0.0912362317831071,0.00562966102331807,0.0864655993906533,-0.0183352671548844,2.23166717607769,-0.764748046644144,-0.343602272388271,0.0365095896172187,0.57845651467518,-0.386623770468828,-3.68342516981607,-23.6398437001054
1,18,-0.0443843883440736,0.0601569852267225,-0.0268574875937888,0.0483708576092244,-0.0385898696266772,2.26413846911047,-0.533664435891133,-0.319018364190314,-0.0853288045456515,0.767497470435496,-0.442446225729805,-3.78589313632309,-17.8818764958284
1,19,-0.0322757731091419,0.0332534944868932,-0.036835242671908,0.0127426321272246,-0.0537361957768257,2.21245319373922,-0.504724826001108,-0.220350720409519,-0.239914100693729,0.179881695999642,-0.802357255861044,-4.3456294754449,-11.5436101050025
