StrideIndex,NormalizedTime,ankle_sagittal
1,0,-3.67115235078897
1,1,-3.90647814718635
1,2,-4.25788025092605
1,3,-5.365530849719
1,4,-7.38227679668986
1,5,-9.17217483896738
1,6,-9.34867559638621
1,7,-8.02790959113278
1,8,-6.49963496811714
1,9,-5.61197248894444
1,10,-5.21182294411295
1,11,-4.7339983448157
1,12,-3.93513531872646
1,13,-3.00476843988607
1,14,-2.19532224655777
1,15,-1.54813316953934
1,16,-0.97909816024125
1,17,-0.438419987385204
1,18,0.0216015820502249
1,19,0.356089574675081
1,20,0.604851245144716
1,21,0.866706256464043
1,22,1.19922912368682
1,23,1.58990696678335
1,24,1.93318425371128
1,25,2.11050348991192
1,26,2.1646121228332
1,27,2.29599731911654
1,28,2.66256846906658
1,29,3.2224318462471
1,30,3.76767378516175
1,31,4.13671528314037
1,32,4.38607034613623
1,33,4.65890493163774
1,34,4.9844712977705
1,35,5.31383412752025
1,36,5.59680517374009
1,37,5.80718005166944
1,38,5.96625606929706
1,39,6.16314554327034
1,40,6.47454483848415
1,41,6.83699046210881
1,42,7.10268658465155
1,43,7.22879942487323
1,44,7.26095432199775
1,45,7.22106743039031
1,46,7.13032390104009
1,47,7.04477626975252
1,48,6.93005911619649
1,49,6.65729606982231
1,50,6.14634631810319
1,51,5.39065525577063
1,52,4.34437217098003
1,53,2.88058367977025
1,54,0.951527617876608
1,55,-1.35628345464595
1,56,-3.83895470239606
1,57,-6.25720613816155
1,58,-8.39823742122343
1,59,-10.2899016138113
1,60,-12.1700518795561
1,61,-14.124715079598
1,62,-15.8967592781516
1,63,-17.162726119191
1,64,-17.7426763293191
1,65,-17.604763235204
1,66,-16.8601237582325
1,67,-15.6488450475364
1,68,-14.1937741668805
1,69,-12.7710423913122
1,70,-11.4255578860409
1,71,-9.92380605539811
1,72,-8.08505841513988
1,73,-5.99974019680765
1,74,-4.06252557816973
1,75,-2.64396870101004
1,76,-1.69959122223819
1,77,-0.904789400468665
1,78,-0.0101068984491926
1,79,0.96251758835923
1,80,1.78797030596767
1,81,2.30801511066326
1,82,2.59367864802541
1,83,2.7582347027967
1,84,2.81989916039885
1,85,2.72537974023016
1,86,2.37899181906333
1,87,1.71327586796369
1,88,0.69275651430312
1,89,-0.781644785045798
1,90,-2.73983348448449
1,91,-4.84172481434307
1,92,-6.3630827550391
1,93,-6.82112369470016
1,94,-6.52503480733792
1,95,-6.04479855217693
1,96,-5.59257747243468
1,97,-5.16074471714066
1,98,-4.90996252288028
1,99,-5.250246188629
1,100,-6.50831335384193
2,0,-3.71849800358937
2,1,-2.95272018090857
2,2,-3.10171889221224
2,3,-4.83662964974476
2,4,-7.49098061433337
2,5,-9.82792298602889
2,6,-11.1485722789742
2,7,-11.3703024706506
2,8,-10.6300210489433
2,9,-9.1733172852145
2,10,-7.54276254831198
2,11,-6.40143496434017
2,12,-6.01794378656572
2,13,-5.85954338148611
2,14,-5.19027550839899
2,15,-4.04582363693479
2,16,-3.0300937825637
2,17,-2.46782790745075
2,18,-2.17768790721558
2,19,-1.81359872636114
2,20,-1.20244391405044
2,21,-0.474879364938455
2,22,0.140385860325042
2,23,0.575818083709393
2,24,0.922136210394646
2,25,1.25319714084453
2,26,1.58834560575115
2,27,1.97716524666326
2,28,2.42029525508506
2,29,2.83971989428376
2,30,3.20288843073631
2,31,3.5649003888419
2,32,4.0029037089426
2,33,4.53455815645271
2,34,5.17364180465484
2,35,5.84385371261845
2,36,6.35743366268803
2,37,6.65328777028317
2,38,6.86934643058066
2,39,7.1419745811817
2,40,7.46564807477238
2,41,7.78505888396555
2,42,8.11154151148561
2,43,8.41813384768453
2,44,8.62668873482726
2,45,8.75822264352904
2,46,8.87148194749909
2,47,8.92622834111483
2,48,8.81681259244237
2,49,8.56217763169075
2,50,8.2544810205508
2,51,7.76566247080914
2,52,6.80862418053907
2,53,5.20465734336579
2,54,2.93321334475632
2,55,0.0996481834192406
2,56,-3.01547883167088
2,57,-5.99083189869682
2,58,-8.53913811569541
2,59,-10.8522102052716
2,60,-13.4893906497615
2,61,-16.8524149377043
2,62,-20.4728222628016
2,63,-23.014524092178
2,64,-23.5661335235761
2,65,-22.3331058958134
2,66,-20.038878598391
2,67,-17.3651466409096
2,68,-14.8144040472335
2,69,-12.6691602087656
2,70,-10.7376242050993
2,71,-8.63965769092579
2,72,-6.32297274649017
2,73,-4.11138717418741
2,74,-2.34317070407465
2,75,-1.07446107020223
2,76,-0.0447377598250044
2,77,0.953142624591842
2,78,1.79552646091817
2,79,2.32193837620982
2,80,2.60804918380901
2,81,2.84268847242613
2,82,3.15137475044809
2,83,3.44693579265786
2,84,3.42802088875436
2,85,2.81306472299882
2,86,1.60048757573492
2,87,-0.00892163531895278
2,88,-1.78885760382241
2,89,-3.5015151299922
2,90,-4.90089267757608
2,91,-5.88983720342806
2,92,-6.44762379716732
2,93,-6.55735180873625
2,94,-6.26610910704908
2,95,-5.74588811540203
2,96,-5.20137753094107
2,97,-4.75905869445571
2,98,-4.31854251865809
2,99,-3.7623041684634
2,100,-3.49976307268637
3,0,-3.49976307268637
3,1,-4.58693519325776
3,2,-7.46027091413996
3,3,-10.9048438020065
3,4,-13.1144455849859
3,5,-13.2821924808284
3,6,-12.3470427209027
3,7,-11.3829598946161
3,8,-10.308133301609
3,9,-8.79375905084072
3,10,-7.22089664538334
3,11,-5.98851139798803
3,12,-5.01056278864954
3,13,-4.15368231013768
3,14,-3.47905824330427
3,15,-3.0396454505794
3,16,-2.78835079233798
3,17,-2.52719864901004
3,18,-2.12099372672923
3,19,-1.68225759418367
3,20,-1.29703083371812
3,21,-0.813338035803218
3,22,-0.124963421328703
3,23,0.743805406955046
3,24,1.70675816827475
3,25,2.61798368801952
3,26,3.39059570233228
3,27,4.11476743480929
3,28,4.87483632284971
3,29,5.58297126408258
3,30,6.19231461942479
3,31,6.83447146114312
3,32,7.58309458001947
3,33,8.31921185710436
3,34,8.91995653513282
3,35,9.43524710885989
3,36,9.98152905924341
3,37,10.6211014378495
3,38,11.3130898077903
3,39,11.8825192741591
3,40,12.2570925589553
3,41,12.4944675809707
3,42,12.6287951929299
3,43,12.7115464503121
3,44,12.8085052244794
3,45,12.8047950428354
3,46,12.3738445706333
3,47,11.4613108706962
3,48,10.3630447363554
3,49,9.29962105039275
3,50,8.15257309553429
3,51,6.64511055603389
3,52,4.57339239499869
3,53,1.86369655110602
3,54,-1.32898971609076
3,55,-4.6657282553533
3,56,-7.80229453214254
3,57,-10.62986483172
3,58,-13.2875625644283
3,59,-15.9570238980957
3,60,-18.5958721971351
3,61,-20.621386165648
3,62,-21.2500779320148
3,63,-20.4063234348958
3,64,-18.7251175291235
3,65,-16.9652683022498
3,66,-15.3900434059137
3,67,-13.7786823019939
3,68,-11.8209549840938
3,69,-9.54268527127596
3,70,-7.30490660458908
3,71,-5.32726150227071
3,72,-3.48201630033783
3,73,-1.64389976291725
3,74,0.135430663001673
3,75,1.74461853498781
3,76,3.08125496189059
3,77,4.09756397031246
3,78,4.79727647312494
3,79,5.31210229233617
3,80,5.78211621853055
3,81,6.15387424628708
3,82,6.24266154820264
3,83,5.97239197693485
3,84,5.27483674265527
3,85,3.96866870223742
3,86,2.09102466657898
3,87,0.040294792534277
3,88,-1.73540800932224
3,89,-3.03414847980249
3,90,-3.85579620139343
3,91,-4.297705325732
3,92,-4.45519832728551
3,93,-4.40697006004465
3,94,-4.25831178716487
3,95,-4.08685322984883
3,96,-3.84809875282271
3,97,-3.29735905687585
3,98,-2.21255524131277
3,99,-1.39013669291107
3,100,-2.84028584613171
4,0,-2.65800016755034
4,1,-1.80598449003601
4,2,-2.98264955719764
4,3,-6.44696713495246
4,4,-10.0250678206908
4,5,-11.5185668772291
4,6,-11.1033342589375
4,7,-10.2207240903718
4,8,-9.61942171404529
4,9,-9.03263565902667
4,10,-8.09245831857056
4,11,-6.94482029807845
4,12,-5.95149265448754
4,13,-5.10064319095581
4,14,-4.17200539818665
4,15,-3.20114272197791
4,16,-2.4129880578301
4,17,-1.83375076458049
4,18,-1.29939552708529
4,19,-0.715661480247688
4,20,-0.18588867331658
4,21,0.0932975496487081
4,22,0.137613198817395
4,23,0.262907079030603
4,24,0.721251659018612
4,25,1.43500474139461
4,26,2.1203845979066
4,27,2.57973474384171
4,28,2.88092060684947
4,29,3.23846377068064
4,30,3.74668766528997
4,31,4.35484773238811
4,32,4.97106226810753
4,33,5.48913064597099
4,34,5.87051773731804
4,35,6.19369207881365
4,36,6.51843198778159
4,37,6.76721668875646
4,38,6.83933520747761
4,39,6.82756636248822
4,40,6.9441664134934
4,41,7.26932614872964
4,42,7.68014503062335
4,43,7.94850524730851
4,44,8.02305941268756
4,45,8.09796349932062
4,46,8.19959617484077
4,47,8.09625134698067
4,48,7.723098221718
4,49,7.30649041792144
4,50,6.93253410198675
4,51,6.30029756553853
4,52,5.10009658084256
4,53,3.33379204024689
4,54,1.17206067140973
4,55,-1.25653570330805
4,56,-3.94572918040655
4,57,-6.81205608463826
4,58,-9.5476154071321
4,59,-11.8184437454406
4,60,-13.7376046010096
4,61,-15.5492535054294
4,62,-16.996523784769
4,63,-17.5504632164151
4,64,-17.209032111901
4,65,-16.4460420140575
