StrideIndex,NormalizedTime,ankle_sagittal
1,0,1.06016965843565
1,1,-0.327903697443038
1,2,-3.54096520999601
1,3,-7.84151820152631
1,4,-11.185460360172
1,5,-11.5667356039721
1,6,-9.12023509020541
1,7,-5.98691326690119
1,8,-3.95531696423141
1,9,-3.12664559718611
1,10,-2.68705319844833
1,11,-2.09899134242423
1,12,-1.32661396110509
1,13,-0.484803182080451
1,14,0.327507588735869
1,15,1.0947760584804
1,16,1.88061782318922
1,17,2.681655662381
1,18,3.34958557698745
1,19,3.76160762153554
1,20,3.86400951304919
1,21,3.56262127838509
1,22,2.90399339142326
1,23,2.22738459895304
1,24,1.84733808601994
1,25,1.71896432366533
1,26,1.56294760096346
1,27,1.20057871632805
1,28,0.667096972744856
1,29,0.117155819951569
1,30,-0.324995545726405
1,31,-0.677745604791794
1,32,-1.05165768708268
1,33,-1.45349445414876
1,34,-1.75290657610973
1,35,-1.90569522295043
1,36,-2.03400335344394
1,37,-2.22842259286573
1,38,-2.41004808241845
1,39,-2.45374572115452
1,40,-2.32768743790924
1,41,-2.09534355023461
1,42,-1.87981620661327
1,43,-1.7619898642079
1,44,-1.65987227080972
1,45,-1.41403448419815
1,46,-1.01697631339751
1,47,-0.608131062012287
1,48,-0.264567558676666
1,49,0.0085956092501148
1,50,0.183662665110756
1,51,0.27721524440193
1,52,0.363257796317514
1,53,0.442873509717307
1,54,0.428173269025743
1,55,0.270228899316686
1,56,-0.0484492764455017
1,57,-0.651594048295858
1,58,-1.75550064859031
1,59,-3.56521974589007
1,60,-6.09160613853943
1,61,-8.85720051976079
1,62,-10.918540102218
1,63,-11.448213951722
1,64,-10.5342950084311
1,65,-9.12642516349109
1,66,-8.05786232827373
1,67,-7.40528021082442
1,68,-6.67738123762736
1,69,-5.36504873854843
1,70,-3.40411344823929
1,71,-1.20915904358006
1,72,0.694284931290412
1,73,2.07681890142634
1,74,3.00301818992906
1,75,3.68039937000635
1,76,4.33941634064683
1,77,5.07456181786122
1,78,5.84376435107641
1,79,6.603877520617
1,80,7.31189686358144
1,81,7.86900688148351
1,82,8.26420313534039
1,83,8.58382764881091
1,84,8.85596779223477
1,85,9.08580064716005
1,86,9.34890453796757
1,87,9.67582499362434
1,88,9.98336186015684
1,89,10.1786053228804
1,90,10.1521561685694
1,91,9.78784580259429
1,92,9.12626596290056
1,93,8.33693538249217
1,94,7.58526224234162
1,95,7.05231088334686
1,96,6.89096128076053
1,97,6.99872230885434
1,98,6.97902535098298
1,99,6.51103813410034
1,100,5.67194082875145
2,0,5.67194082875145
2,1,4.75355631684074
2,2,3.99887129222284
2,3,3.02586624015913
2,4,1.37503245959852
2,5,-0.71501723772516
2,6,-2.32551674976178
2,7,-2.58623784674317
2,8,-1.33705827009295
2,9,0.538765708456445
2,10,1.86577065098991
2,11,2.45167943883157
2,12,2.98364659064085
2,13,3.8754194621127
2,14,4.90464137675567
2,15,5.72538304735993
2,16,6.2219796456657
2,17,6.53439831518279
2,18,6.82457190922851
2,19,7.0476498884429
2,20,7.04573438014837
2,21,6.72016221765052
2,22,6.08062335849389
2,23,5.22281267674737
2,24,4.20919492136261
2,25,3.03500839625937
2,26,1.84886384827898
2,27,0.850979791684549
2,28,0.0469145710258836
2,29,-0.594909473629425
2,30,-1.02069567175984
2,31,-1.23675136114664
2,32,-1.3367291911879
2,33,-1.47633915830781
2,34,-1.80979839997098
2,35,-2.27246143772925
2,36,-2.67739280185255
2,37,-2.90580333439495
2,38,-2.86407813808684
2,39,-2.58961554217053
2,40,-2.39796933065542
2,41,-2.64046642248745
2,42,-3.25890899294032
2,43,-3.64344056080613
2,44,-3.21128398167825
2,45,-2.24259267348765
2,46,-1.65911115798312
2,47,-1.9747389812635
2,48,-2.99565226822937
2,49,-4.3354640295044
2,50,-5.77572634920614
2,51,-7.3426147384193
2,52,-9.27679296417043
2,53,-11.7899747475848
2,54,-14.8498744412332
2,55,-18.049055551997
2,56,-20.8772142510706
2,57,-23.2086405928947
2,58,-25.0685969416654
2,59,-26.2117444171575
2,60,-26.2649324669642
2,61,-25.0901175152464
2,62,-22.8607685893867
2,63,-20.1093998039922
2,64,-17.5177280556799
2,65,-15.4469104182197
2,66,-13.8949063467104
2,67,-12.4971808176752
2,68,-10.8634053462702
2,69,-9.07907980722875
2,70,-7.58344653742132
2,71,-6.53698835981089
2,72,-5.71033714975286
2,73,-4.77144823956212
2,74,-3.53219270613797
2,75,-2.04660866579249
2,76,-0.497120405164067
2,77,0.926142713089763
2,78,2.04658648068287
2,79,2.85910761711395
2,80,3.50604698845194
2,81,3.99712938978505
2,82,4.32748461048043
2,83,4.58413802186034
2,84,4.771351697432
2,85,4.8447689936844
2,86,4.75985489469226
2,87,4.41466280058352
2,88,3.79390490750697
2,89,3.02117537011841
2,90,2.22027612720961
2,91,1.55778213990357
2,92,1.17078009023394
2,93,1.01914385783168
2,94,1.04315742009635
2,95,1.2907003002979
2,96,1.77164322609808
2,97,2.29920108390609
2,98,2.37960438031068
2,99,1.39716141196608
2,100,-0.719663116563266
3,0,-5.93505920061045
3,1,-12.3942372143088
3,2,-15.0648373109331
3,3,-12.9872949391681
3,4,-9.50828775072015
3,5,-7.47548189970336
3,6,-6.65470663798304
3,7,-5.87538277366315
3,8,-4.90696177981252
3,9,-3.75472850151591
3,10,-2.25944998676312
3,11,-0.560351670504735
3,12,1.13179925397713
3,13,2.67473869353573
3,14,3.74929005170561
3,15,4.11387040211559
3,16,3.92627142514407
3,17,3.44623731369467
3,18,2.90054024266388
3,19,2.57769955034285
3,20,2.52870270009899
3,21,2.6168884416906
3,22,2.77453193602831
3,23,2.83775087457164
3,24,2.66379078157915
3,25,2.43365346601812
3,26,2.33472416644061
3,27,2.31936763552846
3,28,2.23580460191767
3,29,1.92345255378128
3,30,1.55420927421878
3,31,1.45959414997518
3,32,1.38456409831089
3,33,0.864852413534892
3,34,0.207891959533919
3,35,0.0238817468436416
3,36,0.346803219337357
3,37,0.774474562401823
3,38,1.12883616129467
3,39,1.7285849993587
3,40,2.67338315430974
3,41,3.40623749410038
3,42,3.78863514619011
3,43,4.30667111125915
3,44,5.01631022974255
3,45,5.53531171595956
3,46,5.55167906602065
3,47,5.00479469634068
3,48,4.15215535351714
3,49,3.13848400173703
3,50,1.97552123181428
3,51,0.754985674580151
3,52,-0.795351371833871
3,53,-3.22361965641205
3,54,-6.67222921901971
3,55,-10.7077912644475
3,56,-14.530424099907
3,57,-17.6667956560777
3,58,-20.1729621604585
3,59,-22.0284314920292
3,60,-22.625655323465
3,61,-21.3771260212271
3,62,-18.5450526195783
3,63,-15.4024121541774
3,64,-13.0407365918627
3,65,-11.4886150558176
3,66,-10.2351805575184
3,67,-9.00103123734269
3,68,-7.69629117632548
3,69,-6.42118204418766
3,70,-5.32267156579681
3,71,-4.14707951315757
3,72,-2.60900207657454
3,73,-0.974526306700425
3,74,0.229508033876406
3,75,0.827965734404951
3,76,1.2399936585371
3,77,1.92432992144448
3,78,2.73464237660701
3,79,3.28814374636446
3,80,3.45498161880644
3,81,3.34459785026902
3,82,3.17248480074345
3,83,2.92437875893975
3,84,2.4939480993275
3,85,2.07410690076059
3,86,1.78629144263032
3,87,1.45428469393639
3,88,0.886498715657147
3,89,0.0843128655987138
3,90,-0.679606205169383
3,91,-1.06652578967803
3,92,-0.999881292957668
3,93,-0.65559021679857
3,94,-0.379297990827571
3,95,-0.407021904145189
3,96,-0.386797551348467
3,97,0.30972610486624
3,98,1.39802069227417
3,99,0.839174061145184
3,100,-3.62430676734329
4,0,-1.52076849814187
4,1,-7.45876516496477
4,2,-12.6119300942043
4,3,-13.9983492566524
4,4,-11.693199651087
4,5,-8.54218929110952
4,6,-6.3638929707189
4,7,-4.6766336837764
4,8,-2.7943938011891
4,9,-0.990018003745842
4,10,0.53103563734631
4,11,1.86178145643721
4,12,3.00976241085551
4,13,4.23997183181287
4,14,5.59746242402558
4,15,6.43359910860163
4,16,6.4353266609824
4,17,6.01920188582948
4,18,5.57664170405141
4,19,5.25375730123011
4,20,4.99921419766088
4,21,4.56506450084442
4,22,4.01709984634476
4,23,3.74570389497322
4,24,3.56298083563753
4,25,2.96788768223793
4,26,2.28945261600404
4,27,2.03208040984035
4,28,1.85300190288348
4,29,1.3650067280035
4,30,0.83883722703573
4,31,0.582270899511779
4,32,0.587653045039273
4,33,0.724409975470814
4,34,0.686136103184211
4,35,0.406461787943081
4,36,0.378856142653837
4,37,0.74368767575667
4,38,1.04426947920192
4,39,1.22156223929795
4,40,1.62950871494123
4,41,2.32205858120825
4,42,3.06941937919336
4,43,3.59063116673826
4,44,3.76478502229162
4,45,3.81740717118767
4,46,3.95614185738729
4,47,3.8957498196723
4,48,3.3385931621495
4,49,2.50551778381414
4,50,1.37430005346358
4,51,-0.586060982356686
4,52,-3.34257937667247
4,53,-6.45187631081498
4,54,-9.87623877023992
4,55,-13.4661152214415
4,56,-16.7923220284613
4,57,-19.7405634315297
4,58,-21.8692306605101
4,59,-21.9188072174388
4,60,-19.5258574866531
4,61,-16.0338418417743
4,62,-13.2775404321217
4,63,-11.7828373150267
4,64,-10.7833602257653
4,65,-9.52969585797468
4,66,-7.88054885467718
4,67,-6.2081508136961
4,68,-4.79934652692635
4,69,-3.45991880085934
4,70,-2.12370031833456
4,71,-1.04938338380007
4,72,-0.0788743042871343
4,73,1.06446969575641
4,74,1.99997725543007
4,75,2.41444332698729
4,76,2.73664520578681
4,77,3.2420942644981
4,78,3.65501438000725
4,79,3.79795542200862
4,80,3.60108053911141
4,81,3.03420527787314
4,82,2.5220437183663
4,83,2.46073119215103
4,84,2.40286951315434
4,85,1.86992524268649
